airline_id,flight_number,departure_datetime,arrival_datetime,booking_status,cabin_class,fare,loyalty_points,flight_duration_hours,is_window_seat,is_aisle_seat,is_reward_program_member
19,7998,2023-07-14 10:27:49,2023-06-13 15:59:34,Pending,Business,263.75,4040,2.27,True,True,True
3,3747,2023-10-29 01:21:52,2023-03-15 10:18:08,Pending,First,231.83,0,3.25,True,False,True
5,8271,2023-03-14 02:06:52,2023-10-19 01:18:21,Cancelled,Economy,560.05,1674,2.42,False,False,False
18,7171,2023-08-26 08:05:20,2023-08-30 03:12:15,Confirmed,Business,199.87,0,1.52,True,False,True
1,4855,2023-05-24 06:40:18,2023-09-16 08:53:26,Confirmed,Business,461.06,0,9.81,True,False,False
8,9753,2023-11-26 03:25:37,2023-10-19 04:45:17,Pending,Economy,234.97,232,1.48,False,True,True
19,3203,2023-03-07 09:00:00,2023-01-13 11:53:37,Pending,Economy,321.91,0,8.77,True,True,False
17,4419,2023-02-25 19:50:08,2023-05-18 15:36:43,Confirmed,Economy,336.34,0,9.35,False,False,True
17,2144,2023-08-11 19:14:19,2023-08-03 16:49:46,Confirmed,Business,266.0,0,3.31,True,False,True
11,3699,2023-12-06 19:28:05,2023-08-01 07:03:03,Pending,Business,299.94,3009,8.97,False,False,False
2,1560,2023-05-06 15:16:22,2023-03-04 08:54:17,Cancelled,First,196.52,3520,8.42,False,False,False
6,2187,2023-06-30 04:45:50,2023-06-08 23:21:38,Confirmed,First,784.57,0,10.77,True,True,False
14,4133,2023-12-12 18:30:31,2023-03-23 10:46:31,Pending,First,974.07,2903,2.63,False,False,False
3,4411,2023-11-07 08:38:26,2023-08-11 06:29:45,Cancelled,Business,792.8,377,9.14,False,True,False
12,2689,2023-11-23 14:18:24,2023-07-27 17:35:35,Cancelled,First,398.15,0,4.56,False,False,False
4,5407,2023-06-29 16:53:40,2023-11-15 00:05:30,Confirmed,Economy,768.55,0,1.19,False,False,False
12,3423,2023-03-04 04:01:11,2023-04-12 03:59:56,Confirmed,Business,109.75,0,4.69,False,False,False
13,2369,2023-04-07 10:19:43,2023-01-13 18:17:56,Pending,First,385.97,930,4.99,False,False,True
2,7007,2023-06-22 10:09:31,2023-06-11 17:53:08,Pending,Business,427.01,0,7.12,False,False,False
2,7728,2023-04-15 22:05:46,2023-05-18 11:07:19,Pending,First,62.13,2186,10.76,False,True,True
15,9772,2023-07-09 20:03:41,2023-08-20 18:31:53,Confirmed,Business,952.61,0,7.32,True,True,False
17,1976,2023-10-18 16:51:43,2023-08-31 00:44:04,Cancelled,Economy,491.26,3126,1.92,False,True,False
7,5272,2023-04-14 04:00:10,2023-05-31 01:26:32,Cancelled,Economy,988.46,0,8.28,True,True,True
14,7497,2023-07-14 01:59:47,2023-10-20 11:03:44,Confirmed,Business,315.17,0,5.31,False,True,False
12,1118,2023-01-15 23:10:41,2023-04-03 09:37:40,Pending,Business,979.98,0,4.57,False,False,True
17,2542,2023-11-17 23:02:39,2023-01-24 05:09:06,Pending,Economy,632.52,0,3.35,True,False,False
14,5862,2023-03-30 22:35:04,2023-03-06 21:11:14,Cancelled,Business,445.41,0,7.59,False,True,True
6,4043,2023-11-15 08:58:35,2023-03-26 15:09:53,Cancelled,Economy,840.85,0,5.08,True,False,False
19,1972,2023-10-02 13:29:16,2023-01-14 04:20:06,Confirmed,First,564.64,3757,11.92,True,True,True
6,1915,2023-08-08 18:38:00,2023-05-12 07:22:22,Cancelled,First,835.42,2466,9.11,False,False,False
18,7621,2023-02-01 04:25:22,2023-11-26 08:25:34,Pending,Economy,530.5,0,2.24,False,False,True
5,1586,2023-03-19 01:59:02,2023-03-22 01:14:03,Confirmed,Economy,447.62,2648,3.35,False,True,False
6,9542,2023-04-15 22:54:52,2023-05-15 12:52:07,Cancelled,Economy,627.77,0,4.55,False,True,False
2,6625,2023-08-13 00:59:28,2023-09-21 09:04:26,Confirmed,Economy,768.54,3423,10.55,False,True,False
8,8354,2023-06-08 18:40:39,2023-09-05 14:24:39,Pending,Economy,94.75,0,1.27,True,False,True
15,5591,2023-01-28 12:13:27,2023-10-04 01:42:24,Confirmed,Business,432.86,0,11.46,True,True,False
15,3562,2023-03-21 12:25:32,2023-12-26 21:46:21,Pending,Economy,210.31,3804,4.12,False,True,False
11,7839,2023-07-16 22:31:30,2023-04-28 10:40:10,Confirmed,Business,952.35,2658,8.7,True,True,True
1,9464,2023-01-26 04:05:19,2023-10-20 19:23:18,Pending,First,973.44,0,4.0,False,False,False
18,3927,2023-06-21 13:19:11,2023-05-09 02:25:21,Confirmed,First,914.31,1627,2.54,False,False,True
12,7195,2023-07-04 18:15:16,2023-09-23 17:07:38,Cancelled,First,537.36,0,4.22,True,False,True
12,7276,2023-12-28 16:51:34,2023-11-29 17:00:30,Confirmed,Business,768.13,2282,1.14,False,True,True
11,5290,2023-01-17 16:49:30,2023-05-29 20:06:33,Confirmed,Economy,926.01,518,7.96,False,False,False
8,6882,2023-02-08 17:05:42,2023-05-13 21:10:59,Pending,Economy,878.01,0,9.69,False,True,False
7,7446,2023-09-11 21:08:58,2023-10-14 03:29:24,Confirmed,First,558.92,0,1.01,False,True,False
2,6167,2023-07-27 07:08:39,2023-04-12 21:07:39,Pending,First,191.46,2996,7.35,False,True,False
11,2522,2023-03-06 23:56:20,2023-12-25 08:25:36,Confirmed,First,914.29,3682,5.49,True,True,False
10,1561,2023-07-19 17:05:16,2023-09-16 15:43:09,Confirmed,First,829.54,0,9.09,True,False,True
3,4540,2023-03-18 05:05:46,2023-01-22 20:09:23,Cancelled,Business,431.23,0,2.75,True,False,False
10,2479,2023-09-07 14:01:08,2023-04-04 21:02:48,Confirmed,Economy,491.0,0,5.18,True,True,False
18,7677,2023-10-27 06:21:27,2023-08-20 20:42:48,Pending,Business,989.74,0,10.41,False,False,False
14,2205,2023-04-26 04:51:32,2023-09-24 17:28:12,Confirmed,First,621.32,0,4.25,False,False,False
18,7660,2023-07-13 12:57:00,2023-11-17 12:38:20,Cancelled,Economy,210.97,0,4.87,False,False,True
8,9848,2023-05-22 17:01:49,2023-12-21 07:43:22,Pending,First,205.39,3173,10.39,False,False,True
10,1589,2023-02-11 23:32:44,2023-12-22 00:16:57,Pending,First,111.7,0,8.03,False,False,False
13,5326,2023-02-07 09:26:34,2023-12-03 21:40:07,Pending,Economy,608.4,0,7.25,True,True,True
8,5904,2023-01-27 19:32:02,2023-03-28 23:11:47,Confirmed,First,75.52,887,1.18,True,False,False
4,7421,2023-03-19 09:11:13,2023-01-09 22:54:59,Pending,First,826.04,0,2.67,True,False,True
4,4759,2023-06-08 15:30:35,2023-07-15 06:26:44,Confirmed,Economy,352.39,0,3.28,False,True,False
5,9939,2023-02-27 07:14:17,2023-08-22 17:11:45,Cancelled,Business,375.32,0,7.29,True,True,True
1,9655,2023-04-23 01:53:08,2023-03-19 20:59:10,Cancelled,Economy,772.79,0,9.75,False,False,False
17,9945,2023-01-22 05:02:52,2023-10-24 11:40:32,Pending,First,150.41,0,3.27,False,True,True
2,6936,2023-01-06 10:21:43,2023-01-31 17:19:48,Cancelled,Business,551.92,0,2.51,False,True,True
8,9774,2023-11-13 04:21:19,2023-01-12 23:47:50,Confirmed,Economy,401.43,0,2.69,True,True,False
7,3205,2023-11-15 01:23:10,2023-10-08 04:39:37,Cancelled,First,145.81,0,4.04,False,True,False
15,5114,2023-12-23 15:36:24,2023-11-10 16:30:00,Pending,First,332.51,3474,3.59,False,True,False
5,5027,2023-04-18 12:17:28,2023-10-11 01:28:59,Pending,Business,647.44,0,6.7,False,False,False
2,5816,2023-08-06 17:52:32,2023-09-19 07:16:43,Pending,Business,680.0,0,4.8,True,True,True
7,8188,2023-07-24 01:51:12,2023-12-20 19:50:36,Confirmed,Business,169.92,0,3.64,True,False,False
8,3808,2023-01-01 11:30:56,2023-02-16 20:16:17,Pending,Business,941.7,0,2.34,False,True,False
7,4603,2023-07-07 20:26:08,2023-01-09 23:30:19,Cancelled,Economy,224.22,0,7.92,True,False,True
7,4913,2023-09-28 03:11:20,2023-01-02 18:15:35,Pending,Economy,680.01,0,5.2,False,True,False
14,2419,2023-06-15 02:16:00,2023-06-18 22:36:06,Cancelled,First,359.17,1539,9.28,False,False,True
18,3167,2023-01-30 10:21:42,2023-11-10 10:20:33,Confirmed,Economy,717.59,0,11.08,False,False,False
6,3144,2023-08-08 16:23:17,2023-10-11 23:13:08,Pending,Economy,822.52,4021,5.03,True,False,False
4,3167,2023-12-22 18:12:24,2023-02-19 16:59:58,Cancelled,First,126.7,0,9.47,True,True,True
10,6891,2023-09-08 10:26:34,2023-02-20 13:04:02,Cancelled,Business,807.15,0,5.09,False,False,False
18,7536,2023-11-15 15:03:52,2023-08-14 18:59:29,Cancelled,First,164.97,0,11.31,False,True,True
12,2166,2023-02-25 23:12:08,2023-08-22 21:52:37,Cancelled,Economy,542.99,1294,4.17,False,True,False
16,4575,2023-12-05 12:58:21,2023-05-17 08:40:57,Pending,First,371.1,0,6.47,False,False,False
7,3841,2023-10-06 14:21:02,2023-10-23 03:05:32,Pending,First,341.73,0,1.08,False,False,True
6,2870,2023-02-26 17:12:47,2023-03-03 00:26:13,Pending,Business,194.59,0,3.66,True,True,False
5,3886,2023-04-20 15:13:19,2023-12-17 23:24:42,Pending,First,692.8,1212,2.67,False,False,False
3,1159,2023-03-18 20:46:04,2023-03-31 08:17:55,Confirmed,Business,337.56,0,8.86,True,True,False
12,8243,2023-12-03 09:15:57,2023-05-11 08:26:08,Pending,Business,530.23,0,1.77,True,True,True
15,4763,2023-06-13 13:59:48,2023-12-24 06:28:36,Pending,First,64.38,4783,7.61,True,True,True
10,2055,2023-03-04 02:17:44,2023-10-12 05:48:00,Pending,First,624.06,0,3.09,True,True,True
19,1333,2023-05-08 08:54:22,2023-05-04 02:33:14,Confirmed,First,693.37,0,9.59,False,False,False
16,4596,2023-07-10 02:31:18,2023-02-13 06:35:41,Pending,First,109.22,0,8.26,False,True,False
11,8607,2023-10-25 18:12:56,2023-10-28 02:43:06,Pending,Business,555.9,1718,9.72,False,False,False
8,2362,2023-06-03 14:52:36,2023-12-20 03:01:11,Pending,First,728.54,0,2.15,False,True,True
3,1925,2023-01-05 00:56:41,2023-10-25 23:34:25,Pending,Business,184.5,1652,9.16,False,True,True
7,6519,2023-10-29 17:37:38,2023-11-01 01:41:19,Pending,First,91.59,0,5.31,False,True,True
7,3443,2023-08-16 08:36:04,2023-05-02 18:36:08,Cancelled,First,233.84,0,7.4,True,True,False
14,4980,2023-05-09 14:07:04,2023-01-25 23:26:32,Pending,Business,384.07,0,1.65,False,False,True
2,8260,2023-06-03 17:00:34,2023-02-24 17:42:42,Pending,Business,455.24,0,7.3,True,False,False
10,2419,2023-01-30 14:22:39,2023-12-13 12:37:57,Cancelled,Business,119.21,4941,8.39,True,False,True
19,1059,2023-03-02 02:02:55,2023-07-26 04:44:22,Pending,Business,980.34,1796,11.95,True,True,False
9,3524,2023-06-19 16:22:08,2023-05-05 16:55:31,Confirmed,First,704.95,0,10.87,True,False,True
16,4797,2023-03-06 17:44:49,2023-04-05 03:03:30,Cancelled,First,177.05,3398,6.3,False,True,True
19,2578,2023-05-29 06:47:37,2023-06-30 00:49:37,Confirmed,First,807.58,0,3.98,True,False,False
18,8201,2023-11-22 23:20:52,2023-11-24 10:18:49,Confirmed,First,353.91,0,2.61,False,True,False
9,1707,2023-08-13 23:34:10,2023-08-29 17:44:16,Cancelled,First,406.39,0,7.27,False,False,False
16,9165,2023-08-25 23:54:29,2023-02-12 07:02:50,Pending,Business,118.85,3219,6.06,False,True,False
13,6277,2023-02-07 17:24:30,2023-11-04 01:03:43,Cancelled,Business,451.74,2427,7.03,False,False,True
10,2780,2023-03-24 16:13:02,2023-06-24 07:08:09,Confirmed,Economy,123.9,0,6.28,True,False,True
14,3413,2023-01-31 00:10:50,2023-10-01 17:43:54,Pending,Economy,696.25,4333,10.93,True,True,False
12,8750,2023-10-09 10:32:07,2023-12-22 22:41:04,Confirmed,Economy,376.2,0,9.16,True,True,True
19,3161,2023-05-14 05:11:17,2023-02-02 03:02:43,Cancelled,Economy,331.48,0,3.3,True,True,True
7,9800,2023-12-29 13:49:35,2023-02-07 12:08:19,Confirmed,Business,665.93,0,7.92,False,False,True
15,1308,2023-10-19 10:14:01,2023-12-11 17:40:40,Cancelled,Business,703.71,0,6.23,False,False,True
16,6439,2023-12-19 13:23:52,2023-12-14 20:30:01,Cancelled,Economy,656.82,575,9.89,False,False,True
8,5307,2023-04-25 13:48:30,2023-02-06 05:55:12,Pending,Business,799.27,0,9.93,True,False,True
10,3364,2023-06-27 13:43:17,2023-03-29 02:13:35,Confirmed,Economy,656.38,0,3.39,False,True,True
4,1184,2023-08-06 02:25:01,2023-06-04 21:24:26,Pending,Business,947.84,0,6.48,False,False,False
19,6324,2023-05-27 19:37:08,2023-09-12 22:50:43,Pending,First,587.91,0,6.94,False,True,True
19,6483,2023-04-08 17:34:11,2023-01-25 06:19:14,Confirmed,Economy,890.65,0,4.79,True,True,False
15,1245,2023-11-30 05:57:53,2023-04-23 04:43:36,Cancelled,Business,963.12,1835,1.06,False,True,False
14,9430,2023-07-16 16:06:45,2023-03-25 06:35:56,Cancelled,First,205.51,3926,11.94,False,False,False
1,9183,2023-03-13 22:14:07,2023-08-11 14:51:00,Cancelled,Economy,692.95,0,3.96,True,False,False
16,6924,2023-04-08 01:40:15,2023-07-21 13:50:06,Cancelled,Economy,673.34,1209,8.82,False,False,False
10,1519,2023-12-12 19:32:33,2023-08-04 04:06:16,Confirmed,Economy,876.02,0,10.76,False,True,True
19,4907,2023-03-27 11:59:11,2023-01-01 16:18:17,Cancelled,First,370.16,2446,3.84,False,False,False
3,1276,2023-10-16 15:02:28,2023-09-01 03:23:43,Confirmed,Economy,424.27,0,10.19,True,True,False
5,6101,2023-04-04 11:45:04,2023-05-28 22:29:57,Confirmed,Business,94.8,0,1.76,True,True,True
9,9797,2023-03-20 22:01:54,2023-07-07 01:40:26,Cancelled,Business,777.96,0,8.18,True,True,True
18,5573,2023-01-15 09:03:05,2023-11-14 20:07:20,Pending,Economy,302.94,0,4.5,False,True,False
11,5603,2023-06-09 19:14:28,2023-02-28 03:15:43,Cancelled,Business,932.52,0,6.49,True,True,False
16,5053,2023-01-16 14:37:48,2023-03-07 00:22:56,Pending,Economy,679.89,0,11.71,True,False,False
2,7812,2023-01-02 07:33:32,2023-02-06 23:55:40,Cancelled,Business,366.0,0,6.95,True,True,False
12,7073,2023-07-19 07:28:54,2023-12-29 22:43:31,Confirmed,First,827.44,0,8.63,False,True,True
6,1141,2023-09-21 15:53:59,2023-04-14 13:23:47,Pending,Economy,826.47,2418,10.48,False,False,True
11,2717,2023-08-02 22:39:18,2023-12-27 23:11:25,Confirmed,First,203.48,3399,1.45,True,True,False
8,8313,2023-07-21 04:15:18,2023-09-18 18:12:09,Pending,First,564.76,0,3.12,False,True,False
12,6714,2023-06-10 18:52:58,2023-03-20 02:38:01,Confirmed,First,59.63,0,10.13,False,False,False
2,1399,2023-09-14 05:57:02,2023-10-14 21:33:41,Cancelled,Economy,376.88,0,2.35,True,False,True
9,5763,2023-09-04 03:24:49,2023-10-09 02:55:53,Confirmed,First,709.68,0,4.1,False,False,True
15,7255,2023-09-01 07:24:53,2023-10-03 23:29:18,Pending,First,363.59,0,9.18,False,False,False
2,1238,2023-11-21 19:29:56,2023-11-14 21:34:54,Confirmed,Business,177.27,3277,4.26,True,True,False
1,4215,2023-10-29 07:53:46,2023-11-12 11:06:04,Cancelled,Economy,598.45,662,7.66,False,True,False
10,8541,2023-06-05 23:55:58,2023-07-02 17:44:32,Confirmed,First,963.43,0,2.5,True,True,False
2,4647,2023-11-03 19:11:04,2023-01-18 02:19:37,Confirmed,Economy,442.3,116,7.38,True,False,True
12,6408,2023-10-19 05:28:43,2023-05-20 08:36:36,Confirmed,First,922.1,0,2.08,True,False,False
8,7340,2023-11-23 13:41:13,2023-05-26 14:30:38,Pending,Business,910.27,0,1.95,True,False,False
5,3429,2023-06-04 17:06:02,2023-07-03 05:08:18,Confirmed,Business,685.08,0,6.76,False,False,True
1,4652,2023-01-02 16:34:43,2023-01-23 07:00:48,Confirmed,First,116.86,0,2.78,False,False,True
15,7307,2023-07-24 09:58:51,2023-01-07 22:05:25,Confirmed,Business,671.15,0,8.47,False,False,True
6,6140,2023-10-18 02:46:46,2023-01-16 18:08:18,Cancelled,Economy,611.49,4440,9.98,False,False,True
12,3878,2023-03-03 08:32:26,2023-01-09 10:29:23,Pending,Business,602.33,3900,1.59,True,True,True
8,2535,2023-09-14 05:25:43,2023-05-04 04:57:47,Confirmed,First,371.51,0,3.57,False,False,False
13,9727,2023-03-26 13:54:21,2023-07-27 03:15:36,Pending,First,763.03,2619,11.85,False,True,False
19,7254,2023-10-25 05:03:49,2023-04-04 20:11:13,Pending,Economy,888.81,677,5.14,True,True,True
1,1948,2023-07-11 06:36:18,2023-12-30 12:04:32,Confirmed,Economy,691.05,0,6.53,True,False,True
11,4941,2023-05-08 16:23:54,2023-01-26 03:38:33,Confirmed,Business,190.54,2685,9.55,False,False,False
1,7603,2023-03-01 19:44:20,2023-01-16 12:00:05,Confirmed,First,795.39,0,9.67,True,False,False
8,9625,2023-10-22 12:01:52,2023-02-25 17:57:31,Pending,Economy,198.66,0,3.64,False,True,True
5,2403,2023-05-30 12:36:13,2023-10-08 19:18:22,Pending,First,809.86,4134,11.42,False,True,False
17,8819,2023-01-02 23:50:36,2023-09-09 03:23:58,Confirmed,First,627.38,0,7.51,False,True,False
8,4511,2023-08-21 23:52:39,2023-10-25 12:09:52,Cancelled,Business,375.6,0,8.93,False,False,False
10,3935,2023-07-25 03:10:35,2023-05-22 17:50:56,Confirmed,Business,588.24,0,5.08,True,False,True
2,5878,2023-03-04 19:50:03,2023-05-28 17:53:17,Confirmed,Economy,832.18,0,5.14,False,True,False
9,8506,2023-01-24 13:16:27,2023-05-09 03:52:22,Cancelled,Business,536.1,0,1.86,False,True,True
3,8591,2023-05-25 20:45:46,2023-05-10 11:16:17,Cancelled,First,502.69,2782,11.46,True,False,False
18,6060,2023-04-30 10:48:31,2023-10-15 21:17:55,Pending,Economy,251.66,0,8.44,False,True,True
7,4333,2023-03-19 18:48:01,2023-10-11 08:08:19,Pending,Business,397.58,2740,7.7,False,False,True
15,2602,2023-05-29 17:58:20,2023-02-07 14:50:41,Confirmed,Economy,543.82,3538,6.22,True,True,False
18,9420,2023-02-03 02:38:33,2023-05-11 20:54:13,Confirmed,First,158.57,1280,4.42,False,True,False
3,3196,2023-01-24 18:23:18,2023-09-04 17:26:49,Confirmed,Business,726.85,0,1.28,False,False,True
14,1110,2023-06-29 14:06:00,2023-08-10 16:05:01,Pending,Business,900.16,2207,6.82,True,True,False
2,7023,2023-02-08 19:26:52,2023-06-03 02:21:37,Pending,Business,800.85,3401,11.32,True,False,False
14,5159,2023-10-27 21:14:11,2023-11-22 18:58:03,Pending,Economy,512.05,0,7.18,True,True,False
11,4867,2023-03-25 20:48:54,2023-08-28 09:33:27,Cancelled,Economy,57.84,4960,7.07,True,False,True
16,8641,2023-03-06 05:55:57,2023-03-13 15:18:11,Confirmed,Business,483.38,0,8.47,True,False,False
8,6004,2023-10-31 03:57:03,2023-05-14 08:05:52,Cancelled,First,167.58,586,11.05,True,True,True
7,9204,2023-10-19 10:09:28,2023-01-07 08:56:15,Cancelled,Business,754.92,0,1.22,True,True,False
11,8077,2023-08-31 15:47:29,2023-11-27 21:18:30,Cancelled,Economy,170.63,0,10.31,False,False,True
3,4261,2023-12-22 01:48:17,2023-04-18 19:24:46,Confirmed,First,167.03,0,2.8,True,False,True
17,1662,2023-08-24 13:33:25,2023-02-23 13:01:57,Cancelled,Business,537.37,0,6.3,True,True,False
14,9885,2023-12-15 00:16:02,2023-08-25 20:38:19,Confirmed,Economy,278.97,0,2.51,False,True,True
6,4390,2023-07-18 10:01:55,2023-01-19 00:53:49,Pending,Economy,279.4,0,2.88,True,True,True
8,4018,2023-02-06 13:22:26,2023-01-12 02:56:21,Cancelled,First,961.63,1068,10.4,False,False,True
5,2902,2023-04-23 06:07:08,2023-09-16 21:48:10,Confirmed,Business,329.32,0,11.85,False,False,True
8,5171,2023-08-20 00:23:44,2023-11-02 13:17:06,Cancelled,Business,923.34,1669,2.39,False,True,False
2,1328,2023-08-05 02:45:33,2023-10-14 02:30:33,Pending,Business,270.95,0,5.15,False,True,True
15,7295,2023-10-06 17:51:25,2023-12-23 09:02:46,Pending,Business,903.49,0,2.79,False,True,False
12,4846,2023-06-27 22:12:37,2023-01-15 09:43:33,Cancelled,Business,243.29,0,2.61,False,False,True
17,1224,2023-06-05 08:43:22,2023-12-13 20:57:13,Confirmed,Economy,216.01,0,4.87,True,True,True
1,3520,2023-10-18 09:15:27,2023-02-21 19:58:48,Pending,Economy,313.74,0,4.81,False,False,True
15,9064,2023-02-11 06:01:14,2023-05-29 14:42:58,Pending,Economy,450.6,1027,4.78,False,False,False
14,4714,2023-02-20 08:54:52,2023-10-20 15:44:02,Confirmed,Business,248.23,0,8.71,True,True,True
16,3407,2023-01-09 18:44:01,2023-05-13 07:08:35,Pending,Business,635.53,3895,1.25,True,False,False
9,7683,2023-01-04 09:30:41,2023-07-11 18:06:58,Cancelled,First,494.8,0,3.18,True,True,True
1,1810,2023-09-28 06:04:38,2023-07-12 13:59:15,Pending,Economy,561.93,4467,9.22,False,False,False
17,7752,2023-01-19 13:05:56,2023-07-17 17:22:56,Confirmed,Business,681.43,0,8.71,True,False,False
13,4117,2023-04-16 21:57:27,2023-12-30 19:11:45,Pending,First,488.87,0,5.41,True,False,False
5,5773,2023-09-07 19:11:09,2023-05-01 03:46:17,Cancelled,First,139.7,0,9.14,True,False,True
10,4290,2023-12-03 03:23:56,2023-02-18 04:42:13,Cancelled,First,385.77,2734,5.04,True,False,False
6,3251,2023-09-21 05:10:33,2023-12-10 03:37:31,Pending,Business,541.92,0,5.88,False,True,False
19,5661,2023-07-12 18:51:51,2023-02-28 08:37:32,Confirmed,Economy,219.99,0,9.77,False,True,True
13,5606,2023-11-28 03:21:42,2023-09-01 06:57:41,Cancelled,Business,518.12,0,3.04,False,True,True
1,7421,2023-09-10 23:41:00,2023-04-25 12:43:55,Cancelled,Business,167.09,0,7.76,True,False,True
15,4052,2023-05-03 05:23:37,2023-07-11 19:23:25,Cancelled,Economy,384.73,0,8.49,False,False,True
14,9207,2023-01-07 21:02:53,2023-09-03 21:57:04,Pending,Economy,846.93,0,3.52,False,True,True
8,5451,2023-10-26 05:01:43,2023-09-12 16:59:33,Confirmed,First,94.62,4141,1.98,True,False,False
10,5925,2023-07-14 17:34:50,2023-08-01 05:37:01,Confirmed,Business,84.65,0,3.34,True,False,False
9,3646,2023-08-02 07:34:55,2023-08-07 01:43:54,Confirmed,Economy,429.24,0,7.62,False,False,False
17,3906,2023-06-13 03:19:46,2023-10-23 01:55:07,Confirmed,Economy,918.84,0,9.28,False,True,False
9,2746,2023-10-22 19:18:15,2023-07-04 18:47:35,Pending,First,633.75,0,2.85,True,False,False
3,5309,2023-05-31 11:00:30,2023-08-23 13:16:46,Confirmed,Business,702.81,0,2.94,False,False,False
11,1448,2023-02-28 17:56:05,2023-08-31 10:10:01,Confirmed,Economy,578.74,2837,1.97,False,True,True
12,4012,2023-01-03 08:27:45,2023-05-07 01:49:56,Cancelled,Business,786.39,3149,9.87,True,False,False
10,2568,2023-01-28 02:41:57,2023-02-01 08:54:59,Confirmed,Economy,437.25,0,2.21,False,True,True
17,4491,2023-05-16 14:28:52,2023-02-09 19:58:29,Pending,Business,761.59,837,10.08,True,True,True
17,8310,2023-07-13 13:49:06,2023-10-15 04:10:18,Pending,First,937.48,0,10.77,False,False,False
11,7883,2023-04-12 17:07:44,2023-07-11 12:15:25,Pending,First,377.74,0,6.42,False,True,True
4,6984,2023-06-01 04:36:54,2023-08-09 01:51:55,Pending,Economy,440.14,0,2.79,False,False,True
7,8088,2023-09-01 23:23:29,2023-05-16 08:44:20,Pending,Economy,216.29,313,11.61,True,False,False
14,5768,2023-07-05 15:22:08,2023-02-12 10:55:24,Confirmed,Business,161.85,0,11.43,True,False,True
7,2064,2023-04-06 18:22:56,2023-06-04 08:07:49,Pending,Economy,762.19,0,3.44,True,True,False
8,4821,2023-01-25 15:40:47,2023-09-14 18:28:29,Cancelled,First,608.7,0,4.13,True,True,True
